# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = pharma_apis; HS6 codes (81): 293311,293319,293321,293329,293331,293332,293333,293339,293341,293349,293352,293353,293354,293355,293359,293361,293369,293371,293372,293379,293391,293392,293399,293410,293420,293430,293491,293499,293510,293520,293530,293540,293550,293590,293621,293622,293623,293624,293625,293626,293627,293628,293629,293690,293711,293712,293719,293721,293722,293723,293729,293750,293790,293810,293890,293911,293919,293920,293930,293941,293942,293943,293944,293949,293951,293959,293961,293962,293963,293969,293971,293979,293980,294000,294110,294120,294130,294140,294150,294190,294200
exporter_iso3,importer_iso3,value_kusd
HKG,MWI,26.802
ISR,ROU,26.786
GBR,BOL,26.784
BEL,OMN,26.775
TUR,DOM,26.733
ITA,NIC,26.64
TTO,BEL,26.627
IRL,ZMB,26.594
GHA,LVA,26.592
ITA,KGZ,26.539
HRV,VNM,26.477
DNK,AFG,26.374
THA,IRL,26.344
PAN,GTM,26.298
AUS,VUT,26.171
TWN,SLV,26.07
TUR,JOR,26.03
USA,AND,26.008
TWN,NGA,25.968
CZE,GEO,25.953
LTU,BRA,25.944
ESP,PYF,25.898
PHL,IND,25.821
BEL,GAB,25.8
GBR,TZA,25.676
ZAF,SAU,25.638
IRL,MNG,25.604
AUS,MHL,25.518
SGP,MOZ,25.501
MMR,BOL,25.469
DNK,DOM,25.458
SVK,BRA,25.418
SRB,SLV,25.406
SGP,NCL,25.389
EGY,JOR,25.347
ISR,NZL,25.19
ESP,CPV,25.168
ROU,IRL,25.166
ISL,IRL,25.165
IND,CAF,25.153
GBR,ATG,25.09
ARE,BRA,24.989
NGA,GHA,24.986
HKG,BGR,24.96
MYS,NAM,24.849
FRA,BRN,24.846
PAK,GBR,24.831
MEX,TUN,24.764
EGY,CMR,24.73
FRA,ISL,24.715
LVA,ROU,24.712
ARG,THA,24.653
HKG,JOR,24.651
SVK,ARE,24.617
GEO,POL,24.523
POL,IRQ,24.517
THA,GBR,24.485
NLD,SWZ,24.463
URY,UKR,24.462
BRA,ARE,24.444
ITA,COD,24.424
BEL,NIC,24.418
CAN,LVA,24.401
IND,BDI,24.349
TUR,MDG,24.333
BEL,AZE,24.322
SVN,LVA,24.319
HRV,EST,24.262
BEL,CMR,24.193
HRV,LTU,24.136
LVA,LUX,24.055
JOR,USA,23.955
IRL,ALB,23.936
BEL,MKD,23.898
BRB,KNA,23.829
HRV,CHL,23.7
LCA,BRB,23.584
LVA,PAK,23.578
SVK,GUY,23.553
BRB,ATG,23.49
HUN,MYS,23.49
EST,SAU,23.488
SAU,YEM,23.468
NAM,COG,23.445
NOR,VNM,23.406
JPN,LVA,23.251
FRA,ZWE,23.245
TUR,ALB,23.23
KOR,SLV,23.228
ISR,SVK,23.225
LKA,SVN,23.2
VGB,IDN,23.2
PER,PAN,23.176
PRT,CIV,23.108
PER,AUS,23.067
VNM,PAK,23.065
QAT,ARE,23.014
ITA,PNG,22.968
IDN,EST,22.952
URY,CHN,22.846
TUR,MNE,22.788
TUR,ECU,22.738
IND,PNG,22.709
CHE,BEN,22.688
HUN,LBN,22.667
PHL,NZL,22.663
UKR,CZE,22.624
CHN,CYM,22.612
CHN,LCA,22.6
SRB,SAU,22.492
NLD,JAM,22.461
SGP,LTU,22.46
LVA,MYS,22.434
SLE,GBR,22.434
PER,SLV,22.397
NER,DEU,22.383
MDG,CHN,22.359
SVN,NGA,22.359
SWE,NZL,22.303
SGP,PNG,22.3
FRA,BLZ,22.23
MYS,NER,22.203
KEN,HUN,22.168
ZAF,GMB,22.098
MYS,MAC,22.055
ARE,NLD,21.991
PER,SAU,21.945
CAN,SLV,21.926
ITA,AZE,21.899
SVK,PRY,21.823
BEL,SLE,21.776
AUS,CYP,21.746
NLD,TKM,21.633
PHL,GBR,21.561
KOR,ECU,21.545
AUS,AUT,21.54
ESP,MRT,21.536
SWZ,LKA,21.518
FIN,PER,21.511
GUY,JAM,21.504
HKG,BGD,21.479
LTU,GEO,21.474
CAN,RUS,21.468
CHN,NCL,21.42
HRV,SVK,21.324
PAK,MYS,21.31
CZE,CMR,21.285
JPN,HND,21.252
ITA,PSE,21.22
SGP,CZE,21.17
JPN,BLR,21.167
BIH,SRB,21.147
URY,PAN,21.119
CHE,UZB,21.064
CZE,HKG,21.014
JOR,PAK,21.007
GBR,MNE,21.002
JPN,UZB,20.995
DNK,OMN,20.989
TUR,PER,20.976
CZE,ALB,20.971
FRA,TZA,20.96
SWE,PAK,20.956
CAN,ISL,20.948
MLT,BGR,20.938
GBR,GNQ,20.89
RUS,SRB,20.862
TWN,MMR,20.826
URY,TUN,20.736
SWE,HND,20.63
CHN,SYC,20.617
DEU,KGZ,20.603
BRA,KHM,20.52
JPN,MUS,20.455
GRC,DNK,20.331
USA,COG,20.258
SVK,LVA,20.236
JAM,CYM,20.228
IDN,BOL,20.132
ISR,GEO,20.125
HKG,BOL,20.124
CRI,SLV,20.113
AUS,KIR,20.109
POL,BHR,19.962
CHN,RWA,19.959
SEN,GIN,19.926
BRA,KEN,19.911
HKG,VNM,19.881
RUS,SGP,19.874
KOR,NGA,19.835
PRT,LUX,19.825
MYS,LAO,19.754
GRC,LBN,19.753
ARE,SEN,19.749
BRA,AZE,19.695
BRA,NIC,19.634
EGY,ARE,19.546
MAR,GIN,19.537
ESP,NAM,19.501
GRC,RUS,19.455
ESP,AGO,19.364
SGP,KEN,19.355
NLD,TTO,19.35
CAN,BMU,19.333
GTM,CUB,19.27
SVK,SYR,19.237
AUS,FSM,19.216
AUT,NOR,19.214
VNM,THA,19.125
CRI,JAM,19.09
CAN,EGY,19.062
ARE,NGA,19.029
PAN,ISR,19.0
JPN,MKD,18.996
CRI,SGP,18.994
NLD,MWI,18.889
COD,USA,18.807
TUR,MLI,18.754
BGR,EST,18.711
KWT,BHR,18.691
QAT,MYS,18.58
MEX,GUY,18.518
CZE,NGA,18.514
TWN,NPL,18.504
PRT,LBY,18.498
ZAF,JPN,18.495
TZA,OMN,18.464
IRN,TZA,18.424
IND,MDV,18.33
COL,BOL,18.308
USA,SYC,18.197
NOR,MYS,18.191
POL,PSE,18.176
ARG,MKD,18.163
SAU,PSE,18.15
LUX,GBR,18.131
HUN,TGO,18.123
ROU,SVK,18.107
SVK,VEN,18.075
ROU,PRY,18.072
SUR,CHE,18.009
AUS,NRU,18.008
CHE,PAN,17.942
NOR,GUY,17.902
CHN,TLS,17.85
HKG,KEN,17.85
DNK,GNB,17.841
ESP,ZMB,17.825
POL,ECU,17.797
CRI,KOR,17.79
NLD,MOZ,17.745
MLT,MEX,17.708
ROU,CAN,17.683
BEL,UZB,17.657
MNE,SRB,17.654
LTU,THA,17.639
DOM,BRB,17.615
BGD,MAR,17.575
CAN,ZMB,17.534
FIN,KGZ,17.395
SVN,KAZ,17.378
NZL,DEU,17.342
NZL,URY,17.318
HUN,DZA,17.28
CHN,BWA,17.267
HKG,TGO,17.234
BLR,SVN,17.206
KHM,TGO,17.193
AUT,LBN,17.123
IND,GIN,17.079
JPN,BIH,17.027
NLD,CIV,17.018
DOM,TTO,17.0
NAM,GAB,16.978
JPN,KAZ,16.952
SEN,GMB,16.932
GEO,ARM,16.928
SLV,DOM,16.875
EST,ITA,16.849
SAU,SOM,16.8
GRC,LVA,16.799
BGR,DOM,16.782
FIN,JOR,16.771
SVN,EST,16.675
KAZ,TJK,16.561
SVN,DNK,16.509
HKG,PRY,16.508
SWZ,GBR,16.315
VNM,EGY,16.288
BRB,LCA,16.261
BRA,SAU,16.255
DNK,TUN,16.241
DEU,CYM,16.236
FRA,KHM,16.22
GRC,SVN,16.214
AUS,TLS,16.208
PHL,USA,16.201
BEL,URY,16.126
LAO,IDN,16.104
AUS,MKD,16.09
FRA,AZE,16.075
PAK,YEM,16.055
CHE,NAM,16.023
IDN,IRN,15.996
MEX,HKG,15.992
AUS,NCL,15.964
MYS,BHR,15.947
POL,MMR,15.94
FRA,GNB,15.854
FRA,BDI,15.845
NOR,SVK,15.825
ISR,KAZ,15.824
PAK,KEN,15.817
MLT,UKR,15.815
DNK,BOL,15.8
MKD,POL,15.786
FRA,DJI,15.759
ZAF,DOM,15.755
PRT,KWT,15.726
GRC,HUN,15.713
ISR,URY,15.707
ISR,UKR,15.694
MYS,WSM,15.681
LUX,AUT,15.623
CYP,DEU,15.61
NOR,IND,15.585
FJI,AUS,15.539
SGP,KWT,15.538
MEX,PHL,15.524
HKG,FIN,15.465
USA,BEN,15.384
KHM,PAK,15.322
CMR,USA,15.256
COL,CUW,15.205
IDN,OMN,15.202
TWN,KAZ,15.187
IND,GRD,15.174
BEL,TZA,15.146
MYS,MNG,15.134
CAN,LBN,15.126
ARE,AUT,15.098
POL,OMN,15.098
GBR,MDG,15.092
IRL,LKA,15.039
SRB,BEL,15.039
THA,DOM,15.039
GTM,IND,15.014
PAN,CUB,15.01
AFG,BOL,14.984
MDG,ARG,14.962
CAN,SRB,14.96
SVK,KEN,14.883
NER,USA,14.856
CHE,YEM,14.843
SWE,MLI,14.762
KWT,COL,14.73
JPN,UGA,14.714
IRL,AZE,14.706
GBR,NPL,14.692
LBN,AGO,14.682
GTM,BRB,14.663
SRB,GEO,14.662
AUS,GUY,14.657
SLV,DEU,14.649
ARE,TWN,14.642
AUS,NPL,14.598
PAK,BFA,14.594
LVA,IRL,14.548
SYC,MUS,14.502
EST,JPN,14.488
ARE,SYC,14.481
UKR,SLV,14.475
AUT,TCD,14.466
CHE,ETH,14.409
PRT,HKG,14.37
NZL,VUT,14.321
THA,NPL,14.318
CAN,BIH,14.288
FIN,KAZ,14.239
POL,BRB,14.238
BRA,HUN,14.207
MYS,SRB,14.171
AUT,AZE,14.063
SWZ,FRA,14.012
USA,AIA,14.001
DEU,GAB,13.989
AUT,ZMB,13.984
SVN,MNE,13.928
VNM,CAN,13.876
IRL,PRY,13.846
GEO,NZL,13.842
NLD,BEN,13.841
BRB,VGB,13.822
SVK,NGA,13.795
CHL,PAK,13.72
KOR,MDV,13.711
ZMB,ZAF,13.711
IRN,MLT,13.681
BRB,GUY,13.639
PRT,SOM,13.622
NOR,CHL,13.554
GRC,ZAF,13.552
RWA,ZAF,13.536
IRL,CIV,13.475
TUR,MKD,13.473
ARG,EST,13.469
FRA,BLM,13.445
IND,TTO,13.432
DEU,BHR,13.411
LTU,DNK,13.402
NOR,IRL,13.398
BRA,GRC,13.364
NZL,PNG,13.315
USA,GIN,13.305
ATG,DEU,13.295
UGA,GBR,13.288
SWZ,USA,13.27
ARE,CHE,13.249
CAN,BRN,13.197
RUS,AZE,13.15
BGD,GUY,13.145
KOR,KHM,13.133
GBR,SEN,13.126
CAN,DOM,13.079
AUT,ERI,13.052
GRC,BIH,13.043
MYS,SLV,13.027
IRL,MUS,12.999
LKA,SGP,12.996
KWT,KEN,12.972
SVN,ISL,12.945
VEN,CRI,12.9
WSM,NLD,12.889
KEN,MWI,12.822
LTU,LUX,12.769
ZAF,TWN,12.739
OMN,IND,12.735
MNG,SVK,12.734
DEU,SDN,12.731
PRT,HRV,12.731
ISR,ARM,12.678
GTM,JAM,12.671
KEN,CHN,12.656
ROU,HKG,12.646
IND,CPV,12.636
PER,ARG,12.598
PRT,SGP,12.579
PHL,COL,12.505
MAR,DEU,12.495
GBR,BMU,12.471
MYS,IRQ,12.463
DOM,PAN,12.455
AUT,VEN,12.435
THA,MWI,12.406
ARE,KEN,12.371
TUR,URY,12.366
AUT,UZB,12.36
BRA,SVK,12.356
SWE,MYS,12.336
NGA,GBR,12.33
LTU,VNM,12.309
SGP,CRI,12.272
IDN,MLI,12.242
DEU,BDI,12.232
BEL,COG,12.218
JPN,MMR,12.215
MNG,BRA,12.207
DNK,BDI,12.206
DOM,ECU,12.187
USA,CIV,12.18
NLD,BWA,12.119
LVA,BRA,12.105
PRY,URY,12.081
ISL,CHE,12.065
AUS,SWE,12.017
COL,ABW,11.979
POL,AZE,11.963
JOR,MRT,11.943
FIN,SVK,11.934
EGY,NLD,11.899
CAN,URY,11.876
MEX,EGY,11.868
HUN,ALB,11.853
NLD,ZMB,11.788
CZE,LUX,11.738
MEX,AUT,11.738
IRN,BGR,11.701
PRT,GNB,11.693
AUS,OMN,11.682
LBN,LBY,11.662
CIV,FRA,11.648
JOR,TWN,11.589
EST,CZE,11.575
BRA,SRB,11.568
LTU,MDA,11.525
BRA,EST,11.518
TWN,MAC,11.489
NLD,MNG,11.478
MDG,FRA,11.468
SRB,UKR,11.455
ISR,LKA,11.434
MRT,USA,11.43
IRL,KEN,11.423
NLD,TGO,11.397
FIN,TUN,11.377
PRT,SRB,11.376
SWZ,KOR,11.356
NGA,KEN,11.351
NLD,MAC,11.324
LUX,SWE,11.289
SVN,AZE,11.262
NZL,COL,11.254
KOR,GHA,11.236
KOR,SDN,11.235
ITA,SLE,11.216
ISR,ISL,11.213
DEU,ZWE,11.186
DNK,KHM,11.176
BGR,NAM,11.149
FIN,BOL,11.125
HKG,MLT,11.122
DEU,CUW,11.098
POL,PER,11.092
ECU,DEU,11.053
SWZ,DEU,11.032
ARE,AZE,11.025
JPN,EST,11.017
CHE,MMR,11.001
THA,NOR,10.991
PAK,SOM,10.985
PAN,NIC,10.98
FRA,AND,10.927
IRL,ARM,10.906
BRA,LKA,10.856
SGP,UZB,10.836
ZAF,SVN,10.8
MDG,BRA,10.79
NZL,SVK,10.747
NLD,KHM,10.729
BGR,PRT,10.72
CAN,KGZ,10.705
DOM,GTM,10.676
MYS,URY,10.664
TUR,CYM,10.637
IND,SSD,10.61
CAN,UGA,10.599
HRV,BLR,10.59
SVN,CRI,10.561
PHL,SLE,10.56
DNK,LBY,10.559
TUR,SEN,10.498
CHL,KOR,10.48
SAU,LBY,10.479
BEL,GHA,10.471
IND,PYF,10.465
SVK,NOR,10.46
CAN,MUS,10.457
BEL,GUY,10.424
COL,KOR,10.424
GEO,AZE,10.403
MMR,THA,10.4
DOM,CAN,10.387
RUS,FRA,10.376
SGP,CYP,10.37
TUR,GMB,10.355
TUR,BGD,10.32
CZE,ARE,10.318
DEU,PYF,10.289
MDA,CHN,10.265
NZL,ESP,10.261
IDN,SLV,10.252
UKR,AUT,10.243
USA,MOZ,10.198
PER,FRA,10.184
CRI,JPN,10.095
KOR,OMN,10.091
HKG,HRV,10.074
FIN,SGP,10.072
SVN,ALB,10.067
COG,DEU,10.06
ROU,UZB,10.048
NOR,LUX,10.011
FIN,COL,10.003
KHM,BGD,10.0
UZB,PAK,9.954
SGP,JOR,9.948
NOR,AUS,9.946
JPN,MLT,9.936
CRI,DOM,9.906
USA,SWZ,9.874
MYS,MOZ,9.806
MLT,GEO,9.795
LVA,NOR,9.794
KEN,SYC,9.775
FIN,HKG,9.766
MYS,ZWE,9.759
CZE,MDA,9.748
RUS,GRC,9.727
ZAF,AUT,9.709
AGO,COG,9.7
EST,ISL,9.685
JOR,MDA,9.663
SAU,FRA,9.663
SVN,GTM,9.653
SWE,ARM,9.652
DEU,TJK,9.648
ESP,MNG,9.621
BEL,MUS,9.609
BEL,MLI,9.55
FIN,KEN,9.539
AUT,GEO,9.53
KOR,LBN,9.529
KEN,COD,9.524
NOR,AUT,9.522
GEO,USA,9.514
USA,GMB,9.511
MDG,TUR,9.503
SGP,LBN,9.493
KAZ,BLR,9.473
SVN,HKG,9.471
SWE,PAN,9.463
PRT,STP,9.458
SGP,QAT,9.44
PRT,ARM,9.439
UKR,NOR,9.435
IRL,EST,9.41
PHL,UGA,9.4
SVN,IRN,9.384
ROU,ZAF,9.371
SGP,UKR,9.351
JPN,URY,9.332
MKD,GBR,9.332
SWZ,NGA,9.322
ROU,BEL,9.305
OMN,LBN,9.296
IRN,KWT,9.284
AUS,MLT,9.282
PHL,KOR,9.272
BGR,SLV,9.264
ESP,BEN,9.252
PRT,PER,9.245
ZAF,DJI,9.203
GRC,KOR,9.2
AUT,TKM,9.183
JPN,KGZ,9.173
AUS,URY,9.163
HUN,PRY,9.121
IRL,HRV,9.104
NOR,GTM,9.085
LTU,MAR,9.02
UKR,COL,9.02
EST,BGR,9.009
DNK,HTI,8.999
ESP,NIC,8.981
ARE,TUN,8.952
MMR,IND,8.949
BGR,MLT,8.937
ROU,BLR,8.934
SVN,URY,8.918
SGP,GRC,8.876
PAN,BRA,8.868
THA,DNK,8.868
COL,BLZ,8.862
SVN,SLV,8.853
ZAF,BTN,8.853
IRL,BIH,8.817
MYS,MDV,8.802
NOR,PRY,8.775
SWE,PHL,8.775
SWE,KAZ,8.76
GBR,FJI,8.754
MLT,BRA,8.75
HRV,UKR,8.74
TUR,SWE,8.739
ZMB,MWI,8.724
UKR,IRL,8.691
CMR,FRA,8.686
ZAF,RWA,8.686
SVK,MEX,8.595
SWE,CYP,8.565
UKR,AZE,8.564
BGR,MAC,8.558
PRT,UKR,8.548
ZAF,TGO,8.537
DNK,GMB,8.53
KEN,ERI,8.509
IRL,THA,8.507
FRA,UGA,8.499
NZL,CZE,8.486
ROU,DNK,8.472
GBR,MOZ,8.47
ARE,BHR,8.46
VNM,IDN,8.446
SEN,CIV,8.423
MDA,GBR,8.422
AFG,AUT,8.419
TUN,CIV,8.415
LTU,PHL,8.407
ALB,MOZ,8.4
BEL,MDG,8.365
ZAF,SEN,8.344
PER,BRB,8.339
KAZ,CHE,8.298
KHM,NER,8.282
LTU,ZWE,8.272
BRA,IRL,8.247
SVK,BLR,8.224
GBR,MDA,8.219
TZA,ZWE,8.217
PER,MEX,8.168
BGR,TUN,8.154
BEL,LAO,8.131
FRA,ZMB,8.071
POL,SXM,8.052
AUS,PAK,8.032
BEL,TTO,8.01
HKG,SRB,8.005
CHN,LBR,8.001
SWE,SLV,8.0
PAK,DOM,7.995
CAN,GUY,7.988
AUS,NOR,7.974
DEU,BMU,7.925
PER,CHN,7.918
PAK,KHM,7.915
KHM,AUS,7.891
TWN,PSE,7.881
IRQ,KOR,7.874
ISR,MLT,7.832
IRN,MKD,7.822
ECU,URY,7.816
COL,NIC,7.805
DOM,CRI,7.8
GBR,CIV,7.795
TWN,MAR,7.793
BGR,UZB,7.792
CHL,ZAF,7.78
HKG,GEO,7.78
ROU,ALB,7.776
ROU,MYS,7.766
NZL,KHM,7.76
OMN,USA,7.75
MDG,SGP,7.746
SWZ,ZWE,7.735
ZAF,SLE,7.728
DNK,SLE,7.724
CHL,AUT,7.718
KOR,KGZ,7.697
EST,CHN,7.694
ARE,LKA,7.692
BGR,LKA,7.681
NLD,AFG,7.677
UKR,SAU,7.666
USA,TZA,7.656
IRL,AGO,7.645
THA,SSD,7.645
AUS,GHA,7.64
MEX,LTU,7.615
FJI,USA,7.593
PHL,IDN,7.588
NPL,IND,7.58
LTU,SRB,7.531
KEN,USA,7.503
UKR,HKG,7.491
GBR,ZWE,7.489
SGP,PER,7.464
TUR,MUS,7.429
BRA,MHL,7.424
BEL,NAM,7.369
USA,TCA,7.335
TUN,SEN,7.326
DNK,PSE,7.322
PRY,BRA,7.301
PHL,FRA,7.268
SVK,MNG,7.252
KAZ,JPN,7.248
MLT,ARG,7.244
FIN,SLV,7.243
DEU,MWI,7.236
ARE,IRL,7.203
SGP,MUS,7.195
CRI,SVK,7.186
FIN,SAU,7.18
TUR,MNG,7.173
CHE,NIC,7.147
KAZ,POL,7.137
NZL,ECU,7.127
SGP,SLV,7.119
FRA,PSE,7.115
IRL,MLT,7.109
KEN,LBN,7.099
PRT,EST,7.089
COL,ZAF,7.025
ESP,ZWE,7.011
SWE,GIB,7.003
SRB,USA,7.0
DOM,IND,6.989
LTU,SVN,6.981
BRA,KWT,6.943
USA,COD,6.93
BRA,MLT,6.917
LVA,CAN,6.915
FIN,THA,6.838
TWN,EST,6.834
ESP,GIN,6.833
SGP,DZA,6.831
UKR,FIN,6.787
GBR,GIN,6.765
BRA,LTU,6.705
EST,KOR,6.705
MYS,KAZ,6.679
NLD,NPL,6.674
SVK,GEO,6.66
AUT,LVA,6.658
UKR,HUN,6.646
KOR,KEN,6.633
TGO,NER,6.632
ISL,DNK,6.631
PHL,IRL,6.609
MYS,HRV,6.602
FIN,DOM,6.568
VUT,NZL,6.565
SGP,TZA,6.564
BEL,DJI,6.546
URY,KOR,6.529
TWN,URY,6.512
LVA,URY,6.493
TUR,AUS,6.486
AUS,PYF,6.472
AUS,ARG,6.465
BEL,NCL,6.46
PAK,ESP,6.44
SVK,NZL,6.436
NZL,PHL,6.424
NGA,FRA,6.418
RUS,IRL,6.413
EGY,CHE,6.404
NZL,PAK,6.396
MDA,BLR,6.352
DNK,CYP,6.336
ZAF,COG,6.334
MYS,TGO,6.32
URY,NGA,6.317
SRB,BLR,6.313
UKR,ZAF,6.307
NLD,SOM,6.289
TUR,DJI,6.272
SVK,MYS,6.269
SGP,KAZ,6.227
HKG,NOR,6.216
USA,TGO,6.208
COL,KEN,6.177
ESP,SDN,6.165
HKG,LBN,6.151
MDG,PAK,6.124
LUX,ROU,6.117
SGP,ARM,6.116
LVA,KGZ,6.108
SEN,COL,6.105
NOR,PAK,6.1
TUN,FRA,6.095
ROU,NGA,6.064
UKR,BRA,6.042
SLE,AUS,6.033
MDA,ROU,6.029
LVA,HKG,6.014
KOR,IRQ,5.961
SVN,THA,5.948
BGR,LVA,5.929
SGP,PRY,5.923
AFG,DEU,5.92
EST,GTM,5.919
CZE,LKA,5.918
ECU,KOR,5.915
AUS,PRY,5.905
SVK,CUB,5.899
SVK,MDA,5.895
GBR,MLI,5.894
CAN,TTO,5.893
ROU,PHL,5.887
BRA,NGA,5.877
HRV,AUS,5.865
NLD,LCA,5.864
ARG,HND,5.821
MAR,CHN,5.82
HKG,CIV,5.792
KAZ,FRA,5.767
NLD,RWA,5.739
BRA,PHL,5.733
IRL,URY,5.711
BEL,HND,5.71
KOR,MAC,5.709
ARG,IDN,5.702
LUX,GRC,5.691
SEN,QAT,5.668
ASM,FRA,5.658
BHR,SAU,5.657
ITA,ATG,5.649
ZAF,GRC,5.649
BLR,USA,5.629
GBR,DZA,5.627
CYP,ISL,5.612
MAR,SEN,5.568
SGP,FIN,5.553
CAN,PAN,5.551
TWN,BRN,5.545
SWZ,TUR,5.543
CIV,MLI,5.514
BRA,SWE,5.507
HKG,MKD,5.5
GIB,THA,5.494
LTU,MKD,5.471
LTU,HRV,5.466
SWE,CHL,5.465
SVN,NOR,5.459
ARG,AUT,5.446
AUT,SAU,5.431
NLD,SLE,5.407
DNK,MMR,5.4
SRB,SWE,5.394
BGR,NOR,5.373
BRB,MSR,5.332
TWN,BHR,5.321
MAR,ITA,5.314
FJI,WSM,5.309
ESP,TGO,5.308
SRB,MDA,5.282
USA,GIB,5.279
NOR,SAU,5.265
GEO,AUT,5.25
FRA,ALB,5.212
ISR,EST,5.201
IRL,COD,5.156
FRA,MAC,5.133
POL,PHL,5.11
HKG,MUS,5.104
BEL,MOZ,5.099
DNK,MLI,5.088
POL,KEN,5.077
IDN,BIH,5.064
TUR,CRI,5.059
UKR,NZL,5.052
MEX,FIN,5.01
MYS,FJI,4.98
LVA,COL,4.967
BEL,GNQ,4.944
USA,LSO,4.921
AUT,ARM,4.912
AUS,CHL,4.911
THA,SYC,4.905
EGY,KOR,4.902
PAK,USA,4.893
IRL,CYP,4.891
ZWE,IRL,4.857
MAR,USA,4.832
SYC,CAN,4.822
ZAF,BFA,4.818
IND,COM,4.794
GHA,TGO,4.792
SVN,COL,4.773
BGR,SAU,4.766
NLD,MLI,4.755
NOR,EST,4.728
MYS,FIN,4.723
BRA,SMR,4.712
POL,NAM,4.687
RUS,ESP,4.685
HKG,TUN,4.65
DNK,BRN,4.641
LTU,UGA,4.639
MYS,AGO,4.634
MOZ,DEU,4.62
HUN,ARM,4.614
PHL,CAN,4.613
SEN,CMR,4.568
ITA,SEN,4.565
GUY,CYM,4.543
BRN,KOR,4.542
THA,SWE,4.542
GEO,GBR,4.53
PAK,MWI,4.526
ISR,SLV,4.508
CAN,IRQ,4.5
AUS,LVA,4.493
NZL,CHE,4.492
MYS,NCL,4.491
MEX,KAZ,4.485
SWZ,UGA,4.478
SWE,BGR,4.477
CIV,BEN,4.476
AUT,UGA,4.465
SWE,MLT,4.448
BFA,FRA,4.444
UGA,COD,4.417
MEX,NGA,4.412
ROU,ARM,4.408
PRT,KAZ,4.401
PRY,NLD,4.388
IRN,SRB,4.387
BRA,GUY,4.373
DNK,VEN,4.366
ITA,MWI,4.364
NOR,MEX,4.361
COD,AGO,4.35
FRA,FJI,4.35
MYS,MDA,4.345
IDN,NIC,4.344
RUS,BOL,4.331
IRQ,DEU,4.327
FRA,NPL,4.325
PRT,GNQ,4.305
HKG,SVK,4.295
SEN,ARE,4.294
DEU,GIN,4.274
DEU,PSE,4.245
NGA,IRL,4.234
IRL,MMR,4.223
GBR,DMA,4.216
CHE,LBR,4.206
GRC,JOR,4.204
VNM,BRN,4.198
AUT,MNE,4.189
HKG,QAT,4.186
LUX,FIN,4.18
TUR,SGP,4.168
IRL,GIN,4.164
PHL,CYM,4.156
IDN,PER,4.124
SGP,BIH,4.107
NGA,NER,4.098
ITA,CUB,4.094
LTU,PER,4.092
CHE,AZE,4.088
TUR,TWN,4.088
EGY,VNM,4.085
GRC,BHS,4.073
BRA,LBR,4.067
COL,ARE,4.05
DNK,MDV,4.043
GRC,IRL,4.042
NGA,BEN,4.042
UKR,QAT,4.035
CHN,LSO,4.033
DEU,NCL,4.012
ISL,TUR,4.0
MLT,TUR,3.995
MEX,NZL,3.988
DEU,GMB,3.985
HKG,CHL,3.982
POL,GUY,3.971
ZAF,VNM,3.962
LTU,SLV,3.956
DEU,BEN,3.939
KEN,SSD,3.935
CZE,PSE,3.904
LTU,ISL,3.902
KEN,BDI,3.901
SWE,LUX,3.9
TUR,CMR,3.899
AUT,VUT,3.898
IRL,SYR,3.893
AUT,LBY,3.89
PER,SWE,3.88
SAU,SWE,3.88
GHA,IRL,3.878
PAK,BOL,3.878
BEL,PYF,3.871
ARE,NER,3.867
LUX,BGR,3.863
TWN,MHL,3.863
THA,BRN,3.862
CHL,NGA,3.861
BLR,KGZ,3.85
JPN,NAM,3.841
PER,CUB,3.839
KOR,MOZ,3.837
CAN,SPM,3.83
SAU,UKR,3.819
NOR,CYP,3.816
GBR,MSR,3.806
KGZ,KAZ,3.801
SEN,NAM,3.778
LUX,IRL,3.762
HUN,ECU,3.757
COL,MYS,3.756
NLD,SXM,3.743
BGR,BIH,3.741
NZL,PER,3.711
THA,CMR,3.706
TUR,CZE,3.693
KOR,NAM,3.687
RUS,SVK,3.68
ARM,KOR,3.678
DEU,NPL,3.675
FRA,HND,3.672
UGA,BDI,3.67
PAK,LKA,3.66
PAK,BHR,3.642
PER,VEN,3.63
BEL,BIH,3.623
ALB,GBR,3.62
GUY,VGB,3.619
ECU,DOM,3.615
DEU,LBR,3.573
BRN,ARE,3.57
BRA,ETH,3.546
UKR,SVN,3.546
MNE,DEU,3.54
EST,GRC,3.51
NGA,CAN,3.505
PAK,OMN,3.505
IDN,MKD,3.503
DNK,LAO,3.502
SWE,GEO,3.501
MDA,RUS,3.499
SVN,ECU,3.496
SWZ,KHM,3.496
KAZ,ESP,3.485
MDA,DNK,3.468
GRC,IDN,3.451
SLV,PRY,3.45
LVA,IRQ,3.448
SGP,FJI,3.44
ARE,TZA,3.427
UKR,IDN,3.424
MUS,ZWE,3.42
NOR,KAZ,3.419
ARM,BEL,3.407
SGP,MLI,3.401
HKG,MAR,3.399
