# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = critical_minerals; HS6 codes (44): 250410,250490,280461,280469,280511,280512,280519,280530,280540,282520,282530,282540,282560,282580,284161,284169,284180,284190,284410,284420,284430,284440,284450,284610,284690,380110,380120,380130,380190,811212,811213,811219,811221,811222,811229,811251,811252,811259,811292,811299,850511,850519,850520,850590
exporter_iso3,importer_iso3,value_kusd
LVA,DNK,7.934
HUN,EST,7.932
BRB,JAM,7.91
CYP,NLD,7.91
KOR,TGO,7.906
CHE,BFA,7.894
ZAF,AUT,7.894
SRB,HKG,7.878
DOM,VEN,7.872
BEL,SLE,7.865
DEU,TKL,7.859
CHE,SLV,7.846
DNK,JOR,7.819
PRT,DZA,7.801
CZE,ALB,7.797
NZL,NLD,7.787
POL,SEN,7.787
DNK,RWA,7.776
SWE,OMN,7.759
AUT,UZB,7.749
HKG,PRY,7.749
EST,BGR,7.737
CHN,BEN,7.735
GBR,MDG,7.735
FRA,JOR,7.726
JPN,LAO,7.723
LVA,NLD,7.722
FRA,BGD,7.714
TUR,PER,7.704
HRV,DNK,7.703
COL,HND,7.689
TUR,ISL,7.673
ALB,GBR,7.654
CHE,RUS,7.644
AUT,QAT,7.634
PRT,LUX,7.622
FIN,NAM,7.61
DEU,COD,7.598
ISL,USA,7.598
MEX,SWE,7.571
GRC,SAU,7.561
PAK,PRT,7.559
RUS,SVN,7.552
ESP,MKD,7.532
LUX,PER,7.527
FIN,MKD,7.526
GBR,BIH,7.502
ITA,NPL,7.499
SRB,USA,7.499
SVK,MAR,7.499
BEL,BEN,7.493
BEL,TGO,7.492
IRL,ARM,7.49
ZAF,SLE,7.49
MYS,LKA,7.486
KOR,FIN,7.468
MYS,NZL,7.467
BOL,PRY,7.462
HKG,GEO,7.452
ARM,KOR,7.411
CUW,NAM,7.41
AUT,ECU,7.407
CHL,URY,7.407
JPN,LBN,7.399
CZE,VEN,7.397
EST,UKR,7.372
TUN,SEN,7.371
CHE,SEN,7.369
SEN,NLD,7.364
SLV,CAN,7.361
ESP,BFA,7.351
LVA,SLV,7.334
ARE,FRA,7.327
TUR,MUS,7.325
BGR,TWN,7.32
BHR,ZAF,7.301
CHN,ABW,7.251
GBR,UGA,7.245
MYS,PAN,7.244
ROU,CYP,7.242
CHN,LCA,7.218
PRY,BOL,7.212
THA,ZAF,7.209
ARE,BEL,7.206
HUN,PRT,7.202
COL,TUN,7.2
BGR,IND,7.196
CZE,JOR,7.194
MEX,SRB,7.187
BEL,KGZ,7.175
IND,CUB,7.171
ZAF,ETH,7.165
ARE,UGA,7.141
VNM,NOR,7.131
GTM,MEX,7.116
DNK,VNM,7.103
CAN,BMU,7.1
SWE,COD,7.097
ROU,COL,7.096
IRN,UZB,7.095
SVN,MNE,7.084
KAZ,SAU,7.064
AUS,GRC,7.058
HKG,MDG,7.058
DNK,CYP,7.024
NLD,PNG,7.024
CUW,CAN,7.008
NLD,ATG,7.004
ISR,HKG,7.0
OMN,USA,6.999
SVK,SLV,6.984
THA,ISR,6.984
MEX,LTU,6.982
UKR,CHN,6.965
CHE,PRY,6.956
SGP,CHL,6.948
TWN,HRV,6.945
NLD,GUY,6.939
PRT,DOM,6.939
BWA,ZMB,6.938
GRC,BHS,6.929
ITA,AND,6.928
SVN,THA,6.922
PAN,PER,6.907
ARG,DEU,6.887
CZE,MWI,6.879
IRN,PAK,6.873
GBR,HND,6.872
EST,BHR,6.856
NZL,TUR,6.85
FIN,DZA,6.845
ROU,FIN,6.83
EGY,UGA,6.82
DEU,GNQ,6.811
DNK,LBN,6.805
NLD,SSD,6.804
NLD,TCA,6.796
POL,TUV,6.786
UKR,KAZ,6.77
LTU,CZE,6.768
EGY,ARE,6.75
SVN,SAU,6.744
SRB,BRA,6.728
FRA,NAM,6.679
AUT,TJK,6.652
GEO,AZE,6.643
GBR,ABW,6.629
NLD,ZMB,6.625
GBR,GUM,6.589
AUT,CYP,6.575
CMR,CAF,6.564
CHN,NCL,6.558
HND,GBR,6.556
RUS,ITA,6.539
ROU,TWN,6.535
ARE,MOZ,6.533
VNM,BEL,6.524
PAK,AFG,6.52
TUR,CRI,6.518
KWT,DEU,6.512
ARG,CHE,6.491
ARE,GEO,6.487
ITA,PYF,6.487
FIN,CYP,6.481
LTU,SVN,6.477
GBR,BLZ,6.473
CIV,MLI,6.471
TWN,PAK,6.43
ARM,FIN,6.429
PRT,LVA,6.422
CUW,BRB,6.416
LTU,PER,6.406
CIV,NOR,6.404
AUT,MNE,6.398
DEU,BLR,6.369
DEU,ABW,6.366
KOR,GUM,6.348
VNM,SWE,6.34
ITA,PNG,6.338
MOZ,KOR,6.336
GIN,CZE,6.328
NGA,DNK,6.306
GRC,DNK,6.304
GRC,CHE,6.301
POL,TTO,6.297
BHR,AUS,6.288
SVN,SGP,6.276
EGY,POL,6.27
BGR,MKD,6.269
GBR,BFA,6.258
NAM,IRL,6.246
HKG,BEL,6.244
IRL,IRQ,6.244
LUX,KAZ,6.237
HKG,AUT,6.226
TUR,MRT,6.209
VNM,PRT,6.197
PER,SLV,6.183
ITA,TZA,6.178
IRL,EGY,6.177
DEU,COG,6.131
DOM,NLD,6.124
MEX,BOL,6.115
BGR,SVN,6.096
FRA,UGA,6.095
EST,CHL,6.089
RUS,NOR,6.061
THA,BGD,6.058
SWE,LUX,6.056
GRC,ARE,6.035
KEN,NLD,6.031
HUN,LTU,6.029
NLD,BMU,6.014
AGO,MAR,6.0
IND,SYC,5.996
NOR,BRN,5.992
HKG,CHL,5.988
MAR,CMR,5.986
MYS,BEL,5.984
CAN,CIV,5.967
HRV,MKD,5.962
POL,LBN,5.96
MEX,SVN,5.955
EST,SVK,5.952
CHE,BOL,5.951
GEO,POL,5.941
BRA,BIH,5.94
ISR,GEO,5.937
PAK,ARE,5.923
SWZ,SAU,5.922
BGR,IRN,5.91
SVN,BFA,5.875
GBR,UZB,5.857
ARE,QAT,5.85
GRC,TUN,5.848
ESP,MDG,5.838
ARG,ZAF,5.836
FRA,TZA,5.819
CHE,TTO,5.804
NLD,TGO,5.789
HRV,FIN,5.784
VNM,IRL,5.779
BGR,SGP,5.77
CAN,HRV,5.765
JPN,URY,5.764
AUT,DZA,5.762
MEX,DNK,5.756
AUT,MDA,5.75
IDN,DOM,5.736
ESP,NCL,5.732
IRL,IDN,5.73
DNK,PRY,5.727
CZE,BOL,5.72
CHN,SDN,5.716
LUX,AUS,5.716
AUT,MAC,5.711
SVK,GRC,5.704
KOR,ROU,5.692
PHL,SWE,5.675
AUT,AND,5.669
MEX,MDA,5.669
KOR,LBN,5.665
ESP,PAK,5.664
NZL,SVN,5.652
BEL,ZMB,5.646
AUS,SLV,5.642
HRV,QAT,5.639
NGA,NLD,5.635
ITA,MDV,5.628
MEX,PAK,5.608
IRN,NLD,5.599
KEN,GBR,5.593
SWE,AGO,5.57
KWT,GBR,5.558
CHN,HTI,5.555
SRB,ESP,5.554
MYS,ABW,5.553
KOR,GIN,5.551
USA,COK,5.544
FRA,TGO,5.529
LVA,AUT,5.526
SVK,RUS,5.52
BEL,MKD,5.516
ISR,PRT,5.505
NAM,IDN,5.486
MYS,MDV,5.461
HRV,ESP,5.454
MYS,NAM,5.452
NZL,MYS,5.452
AUT,LKA,5.445
IND,LAO,5.429
AUT,KEN,5.426
IDN,CIV,5.416
AUS,NCL,5.404
DEU,GIN,5.403
CZE,BRN,5.394
EGY,SGP,5.38
TTO,BRB,5.38
PER,DOM,5.377
COL,BOL,5.375
AUT,SEN,5.374
POL,JOR,5.373
AGO,GNQ,5.363
MYS,URY,5.363
SGP,KAZ,5.348
NLD,LBY,5.347
PRT,SRB,5.34
AGO,BRA,5.335
KHM,CAN,5.33
TUN,DZA,5.328
TWN,KNA,5.327
BGD,MYS,5.321
LVA,RUS,5.318
SWE,QAT,5.299
CHE,LKA,5.296
EST,ISL,5.292
AUT,JOR,5.282
IRL,PHL,5.267
FIN,BIH,5.266
SWE,BOL,5.263
HRV,FRA,5.259
EST,HND,5.255
EST,MKD,5.242
MAR,SAU,5.241
SRB,ARE,5.236
TUR,SMR,5.226
ZMB,ZWE,5.205
KEN,BDI,5.201
NPL,NLD,5.198
FRA,SYC,5.194
NLD,GRD,5.188
MAR,BFA,5.182
ITA,UGA,5.174
IRL,CHL,5.156
SVN,UZB,5.146
SWE,MAR,5.146
BEL,MUS,5.143
CAN,IRQ,5.138
SGP,HUN,5.135
NLD,NIC,5.125
CHL,SRB,5.119
CAN,MAC,5.114
ISR,SRB,5.109
BRA,PRT,5.102
DEU,AND,5.1
LVA,ESP,5.092
MLT,GBR,5.085
GMB,USA,5.082
LVA,KWT,5.082
MAR,TWN,5.078
EST,ISR,5.076
THA,MAC,5.064
SGP,GAB,5.063
IDN,ZAF,5.061
NLD,PSE,5.034
EST,ROU,5.025
HKG,GHA,5.021
ISR,ISL,5.017
CAN,PRY,5.003
PAN,USA,5.001
PHL,ISR,5.0
SLV,USA,4.991
PER,CRI,4.983
MEX,HKG,4.978
BRN,KOR,4.971
KOR,EST,4.955
MUS,USA,4.955
TWN,BIH,4.947
LUX,CHE,4.937
SVK,EST,4.93
TUR,GIN,4.924
SWE,IRN,4.921
IRL,GEO,4.911
CAN,GRC,4.908
VNM,SLV,4.904
BEL,MWI,4.874
PRT,SWE,4.856
TUN,GBR,4.846
CHE,BIH,4.841
POL,MDV,4.839
FRA,TKM,4.833
NLD,LBR,4.833
ROU,EST,4.832
AZE,TUR,4.83
SWE,DZA,4.826
SWE,MNG,4.826
RUS,MDA,4.823
HRV,MNE,4.821
BEL,GUY,4.794
PRT,ARE,4.792
LVA,UZB,4.791
HUN,UGA,4.788
PRT,CHL,4.767
POL,CIV,4.763
CYP,QAT,4.762
ZAF,NOR,4.762
NLD,MLI,4.746
SWE,CRI,4.732
GRC,AUT,4.73
LVA,KGZ,4.729
KOR,GRC,4.727
SAU,BEL,4.727
EST,DNK,4.726
TUR,MOZ,4.712
KOR,URY,4.709
LTU,GRC,4.689
AUS,BWA,4.675
TUR,MDG,4.668
NLD,VCT,4.653
TUR,EST,4.644
MLT,CHN,4.64
HUN,ALB,4.639
PRT,PAN,4.633
DNK,LBY,4.63
CYP,CHL,4.627
ESP,RUS,4.619
GBR,NIC,4.617
NLD,PRY,4.613
AUT,OMN,4.611
AZE,KGZ,4.607
IND,KHM,4.604
TUR,NER,4.602
CHE,ALB,4.6
TWN,HND,4.584
POL,ZWE,4.567
DNK,MOZ,4.56
IDN,TUR,4.552
FIN,JOR,4.551
LVA,ROU,4.542
KOR,GEO,4.531
IND,URY,4.522
ITA,ZMB,4.518
MYS,UKR,4.518
KOR,NIC,4.514
BHR,POL,4.503
LBN,QAT,4.5
KEN,CHN,4.496
ISL,ZAF,4.494
MYS,IRQ,4.492
DNK,NAM,4.483
AUS,MAR,4.473
GBR,COG,4.473
ROU,EGY,4.462
THA,MUS,4.458
ISR,SWE,4.448
ITA,CUB,4.433
PRT,SAU,4.41
EGY,RUS,4.409
EGY,JOR,4.4
LBN,NGA,4.4
CRI,CHN,4.397
LUX,NOR,4.395
TUR,CHL,4.39
NZL,GIN,4.382
ISR,PER,4.366
SVN,IDN,4.364
ITA,ATG,4.359
IRL,ZWE,4.348
BRA,HND,4.329
CHE,AZE,4.317
NOR,HRV,4.308
PRT,ISL,4.3
KWT,PAK,4.297
AUT,MDV,4.295
AUT,LBN,4.291
SGP,LBY,4.287
BRA,KHM,4.285
CHE,URY,4.283
BEL,GAB,4.282
USA,IOT,4.28
SVN,KAZ,4.275
CZE,PRY,4.265
MYS,GTM,4.251
KWT,EGY,4.227
SRB,ISR,4.215
ITA,BFA,4.196
ITA,TTO,4.193
IRL,OMN,4.189
SVK,IRL,4.188
HUN,IRQ,4.174
USA,MHL,4.173
ARE,TZA,4.166
SWE,JOR,4.164
ECU,AUS,4.162
KOR,DOM,4.158
SVN,ISL,4.148
LTU,MLT,4.14
GBR,IRN,4.137
POL,NGA,4.131
KAZ,NZL,4.124
NOR,LTU,4.112
DEU,TJK,4.106
GBR,MDA,4.099
TWN,AGO,4.098
MLT,NLD,4.097
PHL,ISL,4.089
PRT,SGP,4.083
PHL,BRB,4.078
DEU,LSO,4.077
PRT,JPN,4.076
CHN,CUB,4.064
DNK,CUW,4.056
PRT,ALB,4.056
BRA,EST,4.054
MYS,CYP,4.053
PRT,PER,4.052
BEL,SPM,4.048
SGP,FIN,4.046
IDN,HKG,4.045
IRL,TUN,4.044
GTM,PAN,4.03
ITA,MNG,4.025
COL,BLZ,4.022
CYP,KWT,4.015
IDN,BHS,4.012
PHL,ITA,4.007
RUS,ISR,4.0
ITA,CPV,3.999
ARE,AUS,3.989
POL,PRY,3.985
CHE,ZMB,3.978
BEL,BHR,3.972
CYP,FRA,3.961
BEL,UGA,3.96
GBR,AND,3.957
SVN,NZL,3.954
BGR,ISR,3.95
SGP,EST,3.95
JPN,HRV,3.946
AUS,PRT,3.944
NZL,COK,3.944
CHE,BHR,3.937
CHN,SOM,3.935
MYS,GHA,3.922
TWN,LBN,3.918
MAC,HKG,3.907
IDN,MAR,3.905
USA,BTN,3.9
EGY,FRA,3.898
SVK,KGZ,3.893
HUN,JOR,3.887
USA,DMA,3.878
AUT,MNG,3.861
LUX,SVK,3.86
TWN,MDA,3.849
PRT,TUR,3.847
NLD,GIN,3.84
IDN,ROU,3.837
TWN,LAO,3.832
TWN,MAC,3.831
MUS,ZAF,3.819
SGP,PNG,3.811
HUN,BOL,3.809
NOR,BGR,3.803
AUS,SVK,3.8
MYS,BIH,3.781
SLE,ZAF,3.776
SRB,NOR,3.776
CZE,MLT,3.755
UGA,SSD,3.749
GBR,MNE,3.745
CAN,LTU,3.743
DEU,AFG,3.74
GHA,NLD,3.734
THA,PNG,3.709
LVA,PHL,3.706
BRA,HKG,3.687
LVA,MAR,3.668
CZE,CYP,3.664
CYP,GRC,3.66
SLV,PER,3.66
IDN,CHL,3.654
TWN,PRY,3.651
BEL,ARM,3.635
TUR,JAM,3.632
NZL,MUS,3.624
TWN,TZA,3.617
SWE,BHR,3.61
JPN,UZB,3.604
FRA,ZWE,3.597
HKG,LVA,3.585
TWN,TTO,3.582
LVA,SVK,3.577
IND,DOM,3.576
ZAF,NIC,3.567
THA,BHR,3.564
PRT,DNK,3.563
DOM,GTM,3.56
SRB,SWE,3.557
SRB,SGP,3.553
IRL,UKR,3.549
ESP,JAM,3.545
CZE,URY,3.519
SWZ,ZAF,3.516
ARM,DEU,3.513
DEU,GRL,3.508
SGP,SYC,3.505
MYS,PRY,3.503
NLD,BOL,3.5
HUN,HND,3.495
IRL,CRI,3.495
SAU,AUT,3.49
BRN,GBR,3.488
GTM,NIC,3.483
CZE,GTM,3.47
SWE,BIH,3.466
DEU,MAC,3.446
ARE,DNK,3.445
HRV,CHN,3.44
JPN,NAM,3.422
ARE,AUT,3.418
CHE,GEO,3.416
ESP,PYF,3.416
MEX,AZE,3.415
ZMB,ZAF,3.402
PRT,SVN,3.398
THA,NZL,3.376
EST,CYP,3.369
ROU,PER,3.368
DEU,CUW,3.365
EST,ARM,3.363
PRT,BIH,3.361
JPN,MDA,3.358
ASM,AUT,3.343
BGR,FIN,3.336
GBR,GMB,3.33
HUN,IRL,3.326
SGP,ECU,3.325
SGP,TLS,3.311
MYS,SLB,3.303
PRT,GRC,3.29
USA,LBR,3.29
IRL,QAT,3.286
AUS,LKA,3.284
EST,COL,3.281
IDN,GRC,3.279
IND,PAN,3.279
BGR,COL,3.277
AUT,KWT,3.276
COL,CUB,3.267
TWN,UZB,3.262
HRV,AUS,3.261
DEU,LAO,3.255
ESP,OMN,3.255
CAN,LUX,3.254
SWZ,CHE,3.238
CHE,MNE,3.23
TUR,UGA,3.221
NLD,GAB,3.22
SGP,ROU,3.214
THA,SWE,3.214
THA,OMN,3.21
KEN,SOM,3.208
SWE,TZA,3.197
CHE,MOZ,3.194
CRI,TTO,3.189
NAM,FRA,3.182
RUS,BHR,3.182
ESP,LBN,3.17
GBR,RWA,3.167
LUX,HUN,3.163
MEX,IRL,3.162
USA,UGA,3.142
HUN,SEN,3.135
LVA,ZAF,3.133
GBR,MWI,3.131
SWE,LKA,3.129
DOM,CUB,3.125
LTU,AZE,3.124
GEO,ESP,3.123
PER,AUS,3.116
SVK,ARG,3.114
AUT,HND,3.103
MKD,USA,3.102
PYF,FRA,3.102
GHA,TGO,3.098
NZL,VUT,3.094
LVA,ARE,3.09
BEL,PYF,3.08
PRT,SVK,3.078
LUX,THA,3.077
ESP,TGO,3.071
CAN,RWA,3.065
AUT,LBY,3.057
CHN,GIB,3.055
BEL,GMB,3.05
HRV,DOM,3.05
TWN,BRN,3.045
LVA,NZL,3.044
MEX,BIH,3.042
MEX,CIV,3.042
MEX,SVK,3.038
NOR,MHL,3.036
IRL,LBN,3.029
MEX,LKA,3.028
SWE,VNM,3.028
ECU,PER,3.027
SGP,GTM,3.027
AUS,BOL,3.023
NZL,CZE,3.018
SGP,SWE,3.017
DNK,IRQ,3.016
LVA,CZE,3.016
BLR,CHN,3.011
TWN,KEN,3.005
TUR,MNG,3.003
EGY,GIN,3.0
IDN,SDN,3.0
SLV,AUT,2.999
IDN,LKA,2.982
NIC,CRI,2.981
HUN,MLT,2.978
NZL,ARE,2.974
ITA,MNE,2.972
NLD,PYF,2.972
VEN,BEL,2.964
ZAF,VNM,2.956
CHE,LTU,2.95
ESP,BEN,2.947
GBR,GAB,2.944
DZA,FRA,2.936
GRC,PAN,2.933
GEO,ITA,2.932
TWN,GIN,2.928
BRA,MHL,2.926
GTM,SAU,2.925
DNK,PAK,2.923
MAR,NLD,2.918
DNK,DOM,2.912
IRL,KGZ,2.91
AFG,IRL,2.909
HKG,UZB,2.9
GEO,CZE,2.893
JPN,KGZ,2.889
IRL,TWN,2.883
TWN,BHR,2.876
CZE,ZMB,2.875
NOR,COG,2.872
LTU,ISL,2.869
DEU,TLS,2.863
GBR,MRT,2.86
LKA,AUS,2.856
UKR,LVA,2.851
HUN,MDA,2.848
FRA,KHM,2.847
SWE,LBY,2.839
CHE,JOR,2.836
GBR,ZWE,2.836
TWN,MNP,2.835
MYS,BGR,2.832
ASM,POL,2.831
BRA,SEN,2.828
SVK,NZL,2.824
UKR,HRV,2.797
AZE,ARE,2.789
MEX,EGY,2.785
IRL,KAZ,2.784
CZE,MKD,2.783
HND,NIC,2.78
GEO,ARE,2.777
BRA,MMR,2.767
CHN,FSM,2.766
HUN,MNG,2.761
ESP,GNB,2.739
FRA,GNQ,2.738
ITA,NAM,2.737
BEL,RUS,2.736
AUS,NFK,2.728
SRB,BEL,2.722
PER,NLD,2.72
NZL,NCL,2.712
NZL,TZA,2.707
CHE,BEN,2.704
IND,LTU,2.703
IRL,PRT,2.697
MYS,ISL,2.697
NOR,UKR,2.693
HKG,SYC,2.686
ECU,GBR,2.685
AZE,NLD,2.68
FRA,IRN,2.675
SRB,GBR,2.671
EGY,KEN,2.67
CHN,CPV,2.669
BGR,EST,2.668
CYP,COG,2.667
SWE,TTO,2.65
CHN,LSO,2.647
UKR,NLD,2.642
CHE,LBN,2.639
OMN,KWT,2.634
BOL,DEU,2.622
SVK,PHL,2.616
IND,BWA,2.604
USA,MDV,2.603
UKR,IRL,2.602
LVA,BRA,2.6
SVK,DOM,2.598
FRA,FJI,2.589
SGP,GUM,2.587
TWN,MUS,2.584
SVN,MNG,2.582
BRA,KEN,2.577
ISR,KEN,2.577
EST,NAM,2.571
SRB,GRC,2.565
ARE,FIN,2.562
PRT,AUS,2.558
BLR,KGZ,2.554
MEX,ARM,2.553
HRV,NOR,2.551
TZA,COD,2.546
GRC,MHL,2.537
CAN,MDG,2.532
MAR,POL,2.531
PHL,MLT,2.527
DEU,CYM,2.526
JPN,GIN,2.524
IRL,AZE,2.518
EGY,MLT,2.514
PRT,CUB,2.514
JPN,MNE,2.509
DNK,MDG,2.506
NLD,MHL,2.505
JPN,NPL,2.497
CHE,IRQ,2.493
BEL,MDA,2.488
SGP,HND,2.486
CHL,ECU,2.483
ESP,AGO,2.473
MEX,KGZ,2.47
GRC,KOR,2.468
LKA,MDV,2.467
PAK,KOR,2.465
IDN,KAZ,2.464
UKR,NOR,2.463
EGY,NLD,2.459
ROU,ISL,2.456
ROU,GTM,2.455
BRA,ZMB,2.45
BGR,PRT,2.447
POL,MDG,2.446
JPN,PNG,2.444
NLD,SYC,2.443
PER,AUT,2.441
TUR,BFA,2.441
LVA,BGR,2.44
ISR,SVK,2.436
MEX,ZMB,2.436
KEN,COD,2.429
HND,CAN,2.428
VCT,AUT,2.425
CHL,IRL,2.423
NCL,FRA,2.423
ARE,BHR,2.42
NZL,TON,2.416
SVN,LVA,2.414
SGP,SVK,2.409
ESP,BHS,2.399
MYS,MLT,2.39
GTM,NLD,2.384
TUR,URY,2.371
SGP,GHA,2.369
SWZ,TUR,2.369
BGR,CHL,2.364
HUN,ECU,2.356
LVA,PER,2.356
IRL,SVK,2.353
PAN,BLZ,2.351
VNM,FIN,2.351
TWN,URY,2.348
DNK,LKA,2.346
MUS,FRA,2.345
IND,SWZ,2.341
GHA,BFA,2.337
CAN,NGA,2.336
SWE,MDG,2.334
CZE,BGD,2.333
SAU,YEM,2.333
BOL,TUR,2.33
MDA,AUT,2.327
NOR,SEN,2.326
CZE,DOM,2.316
THA,LKA,2.315
JPN,LVA,2.313
ZAF,DNK,2.313
PAK,BRN,2.296
SEN,CZE,2.295
SVN,MYS,2.295
BHR,ROU,2.294
PRT,SEN,2.294
KOR,NPL,2.285
BEL,PRY,2.277
MYS,PNG,2.276
MNG,SAU,2.274
DEU,SMR,2.265
SWE,GEO,2.262
BRA,COG,2.256
IDN,BFA,2.256
UZB,KAZ,2.231
UKR,MNE,2.23
BHR,CHE,2.227
GRC,IRL,2.227
HUN,TZA,2.224
SGP,SLE,2.219
ARM,IRL,2.216
MKD,CZE,2.215
IND,PNG,2.213
TWN,AZE,2.212
TWN,GUM,2.212
JPN,BFA,2.21
OMN,CZE,2.203
AUS,ECU,2.2
JOR,HUN,2.195
ARE,ITA,2.19
ROU,DNK,2.188
KEN,AGO,2.184
BEL,ALB,2.181
ARG,ESP,2.18
FRA,KEN,2.18
URY,CAN,2.179
NLD,FJI,2.177
MMR,DEU,2.174
SWE,NIC,2.171
PRT,ZAF,2.162
ARE,ESP,2.158
DOM,BRA,2.155
AUT,NIC,2.148
CYP,IDN,2.137
DOM,PAN,2.134
HND,GTM,2.122
POL,MNE,2.122
HKG,LAO,2.109
BRA,KWT,2.105
KOR,NAM,2.101
COL,SUR,2.1
MAR,GAB,2.096
MKD,ZAF,2.093
GTM,IRL,2.092
IDN,TUN,2.087
SVK,TUN,2.085
LKA,SAU,2.082
CMR,DEU,2.076
NRU,GBR,2.072
TWN,BOL,2.07
NLD,GIB,2.069
AUT,KHM,2.068
STP,CHE,2.064
CHE,PAN,2.061
CHE,MUS,2.058
CRI,VNM,2.053
BRA,MOZ,2.05
AUS,SVN,2.049
IRL,MYS,2.042
SWE,CYP,2.042
FIN,PAK,2.039
MDG,NOR,2.037
MDA,KGZ,2.036
VNM,CHL,2.032
DNK,MLT,2.027
SVN,CYP,2.023
ZAF,UKR,2.019
JPN,MRT,2.016
LUX,SGP,2.014
PAN,PRY,2.011
TUR,SOM,2.011
ZAF,BGR,2.008
GAB,CZE,2.005
IRL,HKG,1.999
THA,FIN,1.997
CHN,SLE,1.994
LUX,LTU,1.99
SGP,LAO,1.989
OMN,FRA,1.985
IND,MDA,1.98
CHE,SDN,1.979
PRT,HRV,1.976
MDA,BGR,1.974
KOR,VEN,1.969
MYS,DNK,1.968
AUT,PRY,1.967
IDN,PAN,1.966
HRV,GBR,1.963
MYS,BHR,1.963
BLR,BGR,1.962
LTU,AUT,1.96
CAN,HTI,1.956
DNK,QAT,1.956
KHM,FRA,1.952
ZAF,TGO,1.95
URY,FIN,1.949
CUW,IDN,1.948
CHN,GNQ,1.945
FIN,BOL,1.943
THA,NIC,1.942
GUY,BRA,1.941
LUX,ARE,1.94
SVN,FIN,1.94
TWN,CIV,1.938
GBR,PRY,1.937
CHE,NIC,1.936
RUS,BRN,1.927
PRY,MEX,1.923
UKR,EST,1.917
PRT,GMB,1.913
LVA,TZA,1.909
SWZ,LBN,1.909
AUT,CIV,1.908
DEU,GRD,1.907
FRA,MAC,1.907
TWN,SEN,1.9
DNK,ZMB,1.894
ALB,SWE,1.893
SVK,KEN,1.893
BRA,LBR,1.887
ZAF,HRV,1.885
PHL,NZL,1.881
BEL,MDV,1.88
LVA,GEO,1.872
BGR,MYS,1.87
GBR,MDV,1.869
ITA,ERI,1.869
PRT,TWN,1.869
MDG,COL,1.86
POL,PAN,1.857
CZE,LBN,1.856
CAN,ABW,1.855
IND,CUW,1.853
IDN,NZL,1.852
JPN,GUY,1.852
ROU,NGA,1.851
AUS,GUM,1.85
ITA,MLI,1.849
CHN,DMA,1.848
LKA,CHE,1.846
NZL,ARG,1.843
BRN,AUS,1.842
HTI,MYS,1.841
GRC,SGP,1.837
TUR,COD,1.836
SRB,GNQ,1.825
IDN,ARG,1.824
KHM,THA,1.824
BEL,MDG,1.822
PHL,POL,1.821
PRT,COD,1.82
PAK,SRB,1.819
TWN,COG,1.807
LTU,NIC,1.805
IRL,THA,1.797
IDN,BLZ,1.79
JOR,PHL,1.788
FRA,BRN,1.787
THA,SVN,1.787
SLE,DEU,1.781
PRK,SEN,1.774
IRL,MAR,1.773
ARG,HUN,1.769
ROU,LBN,1.769
THA,SUR,1.768
NOR,ECU,1.764
COL,GBR,1.75
EST,TUN,1.748
POL,NCL,1.746
CMR,AUS,1.744
IRN,AUT,1.744
AUS,HUN,1.738
PHL,EST,1.738
PHL,PER,1.737
ESP,BGD,1.736
MYS,GAB,1.733
BFA,CIV,1.732
LKA,ITA,1.728
TWN,MNE,1.728
UZB,UKR,1.725
CRI,CHL,1.724
DOM,POL,1.723
LBN,CIV,1.722
ISR,NIC,1.72
DOM,ARM,1.719
ESP,AZE,1.719
BGR,PER,1.717
KWT,JOR,1.714
CAN,UZB,1.708
GBR,TCD,1.703
CZE,TGO,1.7
CZE,GNQ,1.699
ZAF,SDN,1.696
IND,CPV,1.694
THA,FJI,1.693
HKG,MNG,1.691
LTU,MDV,1.688
SVK,CIV,1.688
LTU,MYS,1.686
FRA,GUY,1.685
CAN,MLT,1.676
DNK,PSE,1.676
HTI,FRA,1.674
IDN,COL,1.672
BGR,BIH,1.664
LVA,ARM,1.664
PER,NOR,1.664
GRC,ZAF,1.661
EST,KOR,1.658
AGO,CZE,1.657
ESP,DZA,1.655
AGO,MYS,1.651
ISR,IDN,1.646
SRB,POL,1.643
TTO,SVN,1.642
BGD,NLD,1.639
CRI,ISL,1.639
GBR,PNG,1.635
LVA,TWN,1.629
NZL,SUR,1.629
AUT,BOL,1.628
SVK,BOL,1.626
CHE,MNG,1.625
DNK,HND,1.625
CHE,COD,1.624
MDA,RUS,1.623
SRB,BGR,1.623
CZE,NAM,1.619
SLV,NIC,1.619
SWE,KGZ,1.616
JPN,RUS,1.612
ARG,SWE,1.609
PRT,KOR,1.597
CHE,HND,1.592
BEL,MNE,1.59
CHN,TCD,1.59
IDN,MLT,1.589
TUR,PAN,1.588
ALB,FRA,1.586
MEX,UZB,1.581
DNK,SEN,1.58
KOR,ARM,1.58
LVA,ITA,1.576
TZA,KEN,1.576
